id,docid,type,eid,entity,author_year,prov,is_correct,category,expectation
1125769,overlappingpdfs.138000.pdf.task,species,TAXON_DOC_overlappingpdfs.138000.pdf.task_689_5_6,testudo insolitus,"","{689,5,6,""Testudo insolitus""}",,1,1
1425316,overlappingpdfs.133442.pdf.task,family,TAXON_DOC_overlappingpdfs.133442.pdf.task_303_7_7,limidae,"","{303,7,7,Limidae}",,1,1
965389,overlappingpdfs.132454.pdf.task,genus,TAXON_DOC_overlappingpdfs.132454.pdf.task_8_23_23,cyamodus,"","{8,23,23,Cyamodus}",,1,1
1153681,overlappingpdfs.137545.pdf.task,genus,TAXON_DOC_overlappingpdfs.137545.pdf.task_1556_26_26,lemur,"","{1556,26,26,Lemur}",,1,1
871834,overlappingpdfs.138384.pdf.task,genus,TAXON_DOC_overlappingpdfs.138384.pdf.task_6299_27_27,deltatherium,"","{6299,27,27,Deltatherium}",,1,0.991
1140974,overlappingpdfs.138385.pdf.task,species,TAXON_DOC_overlappingpdfs.138385.pdf.task_269_18_19,propalaeosinopa albertensis,"","{269,18,19,""P. albertensis""}",,1,1
1353679,overlappingpdfs.135630.pdf.task,species,TAXON_DOC_overlappingpdfs.135630.pdf.task_82_4_5,solenopora gotlandica,"","{82,4,5,""S. gotlandica""}",,1,1
1380317,overlappingpdfs.135517.pdf.task,genus,TAXON_DOC_overlappingpdfs.135517.pdf.task_198_9_9,gresslya,"","{198,9,9,Gresslya}",,1,0.995
991134,overlappingpdfs.132319.pdf.task,class,TAXON_DOC_overlappingpdfs.132319.pdf.task_679_4_4,reptilia,"","{679,4,4,Reptilia}",,1,1
837777,overlappingpdfs.136141.pdf.task,species,TAXON_DOC_overlappingpdfs.136141.pdf.task_45_5_6,ectenocrinus geniculatus,"","{45,5,6,""Ectenocrinus geniculatus""}",,1,1
1197879,overlappingpdfs.133075.pdf.task,family,TAXON_DOC_overlappingpdfs.133075.pdf.task_1194_11_11,hapalopleuridae,"","{1194,11,11,Hapalopleuridae}",,1,0.996
997029,overlappingpdfs.138644.pdf.task,species,TAXON_DOC_overlappingpdfs.138644.pdf.task_1974_0_1,electrosania cretica,"","{1974,0,1,""Electrosania cretica""}",,1,0.996
810750,overlappingpdfs.131850.pdf.task,suborder,TAXON_DOC_overlappingpdfs.131850.pdf.task_244_13_13,productidina,"","{244,13,13,Productidina}",,1,1
1239065,overlappingpdfs.132753.pdf.task,class,TAXON_DOC_overlappingpdfs.132753.pdf.task_2001_3_3,hexactinellida,"","{2001,3,3,Hexactinellida}",,1,1
1167283,overlappingpdfs.132608.pdf.task,species,TAXON_DOC_overlappingpdfs.132608.pdf.task_250_5_6,dollosuchus dixoni,"","{250,5,6,""Dollosuchus dixoni""}",,1,1
1450582,overlappingpdfs.138665.pdf.task,genus,TAXON_DOC_overlappingpdfs.138665.pdf.task_2344_24_24,eoxanta,"","{2344,24,24,Eoxanta}",,1,1
1355259,overlappingpdfs.132451.pdf.task,genus,TAXON_DOC_overlappingpdfs.132451.pdf.task_51_44_44,deinonychus,"","{51,44,44,Deinonychus}",,1,0.996
1033001,overlappingpdfs.138658.pdf.task,genus,TAXON_DOC_overlappingpdfs.138658.pdf.task_4060_35_35,comura,"","{4060,35,35,Comura}",,1,1
1194283,overlappingpdfs.132627.pdf.task,subfamily,TAXON_DOC_overlappingpdfs.132627.pdf.task_404_8_8,cantacaderinae,"","{404,8,8,Cantacaderinae}",,1,0.996
1258250,overlappingpdfs.137213.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.137213.pdf.task_13930_0_0,cyrtina,"","{13930,0,0,Cyrtina}",,1,1
884063,overlappingpdfs.137537.pdf.task,genus,TAXON_DOC_overlappingpdfs.137537.pdf.task_682_0_0,orthriocorisa,"","{682,0,0,Orthriocorisa}",,1,1
1421955,overlappingpdfs.132621.pdf.task,family,TAXON_DOC_overlappingpdfs.132621.pdf.task_677_7_7,semionotidae,"","{677,7,7,Semionotidae}",,1,1
1223048,overlappingpdfs.130595.pdf.task,genus,TAXON_DOC_overlappingpdfs.130595.pdf.task_275_4_4,parvamussium,"","{275,4,4,Parvamussium}",,1,1
908689,overlappingpdfs.132173.pdf.task,order,TAXON_DOC_overlappingpdfs.132173.pdf.task_714_12_12,polyplacophora,"","{714,12,12,Polyplacophora}",,1,1
1419448,overlappingpdfs.132481.pdf.task,species,TAXON_DOC_overlappingpdfs.132481.pdf.task_186_33_34,lycosuchus vanderrieti,"","{186,33,34,""Lycosuchus vanderrieti""}",,1,0.987
1433361,overlappingpdfs.138482.pdf.task,genus,TAXON_DOC_overlappingpdfs.138482.pdf.task_1211_5_5,lombardia,"","{1211,5,5,Lombardia}",,1,1
1140017,overlappingpdfs.138385.pdf.task,genus,TAXON_DOC_overlappingpdfs.138385.pdf.task_1988_17_17,erinaceolus,"","{1988,17,17,Erinaceolus}",,1,1
900351,overlappingpdfs.138745.pdf.task,genus,TAXON_DOC_overlappingpdfs.138745.pdf.task_3218_2_2,murtoilestes,"","{3218,2,2,Murtoilestes}",,1,0.999
1127814,overlappingpdfs.130490.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.130490.pdf.task_148_0_0,ammonites,"","{148,0,0,Ammonites}",,1,1
1070479,overlappingpdfs.1336.pdf.task,family,TAXON_DOC_overlappingpdfs.1336.pdf.task_419_14_14,wynyardiidae,"","{419,14,14,Wynyardiidae}",,1,0.996
1031789,overlappingpdfs.138434.pdf.task,species,TAXON_DOC_overlappingpdfs.138434.pdf.task_459_0_1,sinuitina brevilineatus,"","{459,0,1,""Sinuitina brevilineatus""}",,1,1
1251867,overlappingpdfs.133113.pdf.task,species,TAXON_DOC_overlappingpdfs.133113.pdf.task_114_11_12,camera lucida,"","{114,11,12,""Camera lucida""}",,1,1
1171426,overlappingpdfs.133020.pdf.task,genus,TAXON_DOC_overlappingpdfs.133020.pdf.task_226_0_0,ogbinia,"","{226,0,0,Ogbinia}",,1,1
810503,overlappingpdfs.132385.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.132385.pdf.task_167_14_14,miltha,"","{167,14,14,Miltha}",,1,0.996
965582,overlappingpdfs.138438.pdf.task,genus,TAXON_DOC_overlappingpdfs.138438.pdf.task_95_6_6,cynorca,"","{95,6,6,Cynorca}",,1,0.996
1140860,overlappingpdfs.135100.pdf.task,species,TAXON_DOC_overlappingpdfs.135100.pdf.task_436_4_5,neusticemys neuquina,"","{436,4,5,""N. neuquina""}",,1,1
1421118,overlappingpdfs.137150.pdf.task,genus,TAXON_DOC_overlappingpdfs.137150.pdf.task_569_0_0,mustela,"","{569,0,0,Mustela}",,1,0.996
1120268,overlappingpdfs.133023.pdf.task,class,TAXON_DOC_overlappingpdfs.133023.pdf.task_680_9_9,pisces,"","{680,9,9,Pisces}",,1,1
859213,overlappingpdfs.131201.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.131201.pdf.task_199_0_0,platyceras,"","{199,0,0,Platyceras}",,1,1
1364025,overlappingpdfs.135245.pdf.task,species,TAXON_DOC_overlappingpdfs.135245.pdf.task_208_3_4,diacanthaspis trippi,"","{208,3,4,""D. trippi""}",,1,1
1163238,overlappingpdfs.132482.pdf.task,genus,TAXON_DOC_overlappingpdfs.132482.pdf.task_948_14_14,dipteronotus,"","{948,14,14,Dipteronotus}",,1,1
932066,overlappingpdfs.132275.pdf.task,family,TAXON_DOC_overlappingpdfs.132275.pdf.task_63_19_19,isocrinidae,"","{63,19,19,Isocrinidae}",,1,1
1401640,overlappingpdfs.133311.pdf.task,genus,TAXON_DOC_overlappingpdfs.133311.pdf.task_940_15_15,china,"","{940,15,15,China}",,1,1
1306524,overlappingpdfs.138601.pdf.task,genus,TAXON_DOC_overlappingpdfs.138601.pdf.task_2255_4_4,rhinoleucophenga,"","{2255,4,4,Rhinoleucophenga}",,1,1
882490,overlappingpdfs.138384.pdf.task,species,TAXON_DOC_overlappingpdfs.138384.pdf.task_544_6_7,avunculus didelphodonti,"","{544,6,7,""Avunculus didelphodonti""}",,1,1
819645,overlappingpdfs.132980.pdf.task,genus,TAXON_DOC_overlappingpdfs.132980.pdf.task_255_30_30,tritheledon,"","{255,30,30,Tritheledon}",,1,1
997121,overlappingpdfs.138622.pdf.task,species,TAXON_DOC_overlappingpdfs.138622.pdf.task_5544_0_1,enhydrocyon pahinsintewakpa,"","{5544,0,1,""Enhydrocyon pahinsintewakpa""}",,1,1
1363038,overlappingpdfs.133063.pdf.task,genus,TAXON_DOC_overlappingpdfs.133063.pdf.task_1509_1_1,tretaspis,"","{1509,1,1,Tretaspis}",,1,1
1321221,overlappingpdfs.138165.pdf.task,genus,TAXON_DOC_overlappingpdfs.138165.pdf.task_55_7_7,rutiodon,"","{55,7,7,Rutiodon}",,1,1
1108098,overlappingpdfs.138001.pdf.task,subphylum,TAXON_DOC_overlappingpdfs.138001.pdf.task_63_11_11,pelmatozoa,"","{63,11,11,Pelmatozoa}",,1,1
1323787,overlappingpdfs.135557.pdf.task,subgenus,TAXON_DOC_overlappingpdfs.135557.pdf.task_206_12_12,iranophyllum,"","{206,12,12,Iranophyllum}",,1,0.996
1005285,overlappingpdfs.138644.pdf.task,genus,TAXON_DOC_overlappingpdfs.138644.pdf.task_1363_0_0,mesoplatypalpus,"","{1363,0,0,MESOPLATYPALPUS}",,1,1
1056919,overlappingpdfs.1336.pdf.task,species,TAXON_DOC_overlappingpdfs.1336.pdf.task_258_0_1,priscakoala lucyturnbullae,"","{258,0,1,""Priscakoala lucyturnbullae""}",,1,1
1069560,overlappingpdfs.138678.pdf.task,family,TAXON_DOC_overlappingpdfs.138678.pdf.task_256_1_1,andrenidae,"","{256,1,1,ANDRENIDAE}",,1,0.996
1100788,overlappingpdfs.138613.pdf.task,superfamily,TAXON_DOC_overlappingpdfs.138613.pdf.task_1191_27_27,heptagenioidea,"","{1191,27,27,Heptagenioidea}",,1,0.995
958358,overlappingpdfs.132397.pdf.task,unranked clade,TAXON_DOC_overlappingpdfs.132397.pdf.task_785_11_11,mesoeucrocodylia,"","{785,11,11,Mesoeucrocodylia}",,1,1
869663,overlappingpdfs.138384.pdf.task,genus,TAXON_DOC_overlappingpdfs.138384.pdf.task_3923_12_12,solenodon,"","{3923,12,12,Solenodon}",,1,0.996
1113246,overlappingpdfs.138531.pdf.task,genus,TAXON_DOC_overlappingpdfs.138531.pdf.task_1025_3_3,megazostrodon,"","{1025,3,3,Megazostrodon}",,1,1
1007431,overlappingpdfs.138859.pdf.task,genus,TAXON_DOC_overlappingpdfs.138859.pdf.task_199_18_18,icadyptes,"","{199,18,18,Icadyptes}",,1,0.996
